"","gutenberg_id","text"
"8238",12242,"The saved will tell"
"8239",12242,"  On patriotic day,"
"8240",12242,"Some epauletted brother"
"8241",12242,"  Gave his breath away."
"8242",12242,""
"8243",12242,"Wherever runs the breathless sun,"
"8244",12242,"  Wherever roams the day,"
"8245",12242,"There is its noiseless onset,"
"8246",12242,"  There is its victory!"
"8247",12242,""
"8248",12242,"Behold the keenest marksman!"
"8249",12242,"  The most accomplished shot!"
"8250",12242,"Time's sublimest target"
"8251",12242,"  Is a soul 'forgot'!"
"8252",12242,""
"8253",12242,""
"8254",12242,""
"8255",12242,""
"8256",12242,""
"8257",12242,"XI."
"8258",12242,""
"8259",12242,"I've got an arrow here;"
"8260",12242,"  Loving the hand that sent it,"
"8261",12242,"I the dart revere."
"8262",12242,""
"8263",12242,"Fell, they will say, in 'skirmish'!"
"8264",12242,"  Vanquished, my soul will know,"
"8265",12242,"By but a simple arrow"
"8266",12242,"  Sped by an archer's bow."
"8267",12242,""
"8268",12242,""
"8269",12242,""
"8270",12242,""
"8271",12242,""
"8272",12242,"XII."
"8273",12242,""
"8274",12242,"THE MASTER."
"8275",12242,""
"8276",12242,"He fumbles at your spirit"
"8277",12242,"  As players at the keys"
"8278",12242,"Before they drop full music on;"
"8279",12242,"  He stuns you by degrees,"
"8280",12242,""
"8281",12242,"Prepares your brittle substance"
"8282",12242,"  For the ethereal blow,"
"8283",12242,"By fainter hammers, further heard,"
"8284",12242,"  Then nearer, then so slow"
"8285",12242,""
"8286",12242,"Your breath has time to straighten,"
"8287",12242,"  Your brain to bubble cool, --"
"8288",12242,"Deals one imperial thunderbolt"
"8289",12242,"  That scalps your naked soul."
"8290",12242,""
"8291",12242,""
"8292",12242,""
"8293",12242,""
"8294",12242,""
"8295",12242,"XIII."
"8296",12242,""
"8297",12242,"Heart, we will forget him!"
"8298",12242,"  You and I, to-night!"
"8299",12242,"You may forget the warmth he gave,"
"8300",12242,"  I will forget the light."
"8301",12242,""
"8302",12242,"When you have done, pray tell me,"
"8303",12242,"  That I my thoughts may dim;"
"8304",12242,"Haste! lest while you're lagging,"
"8305",12242,"  I may remember him!"
"8306",12242,""
"8307",12242,""
"8308",12242,""
"8309",12242,""
"8310",12242,""
"8311",12242,"XIV."
"8312",12242,""
"8313",12242,"Father, I bring thee not myself, --"
"8314",12242,"  That were the little load;"
"8315",12242,"I bring thee the imperial heart"
"8316",12242,"  I had not strength to hold."
"8317",12242,""
"8318",12242,"The heart I cherished in my own"
"8319",12242,"  Till mine too heavy grew,"
"8320",12242,"Yet strangest, heavier since it went,"
"8321",12242,"  Is it too large for you?"
"8322",12242,""
"8323",12242,""
"8324",12242,""
"8325",12242,""
"8326",12242,""
"8327",12242,"XV."
"8328",12242,""
"8329",12242,"We outgrow love like other things"
"8330",12242,"  And put it in the drawer,"
"8331",12242,"Till it an antique fashion shows"
"8332",12242,"  Like costumes grandsires wore."
"8333",12242,""
"8334",12242,""
"8335",12242,""
"8336",12242,""
"8337",12242,""
"8338",12242,"XVI."
"8339",12242,""
"8340",12242,"Not with a club the heart is broken,"
"8341",12242,"    Nor with a stone;"
"8342",12242,"A whip, so small you could not see it."
"8343",12242,"    I've known"
"8344",12242,""
"8345",12242,"To lash the magic creature"
"8346",12242,"    Till it fell,"
"8347",12242,"Yet that whip's name too noble"
"8348",12242,"    Then to tell."
"8349",12242,""
"8350",12242,"Magnanimous of bird"
"8351",12242,"    By boy descried,"
"8352",12242,"To sing unto the stone"
"8353",12242,"    Of which it died."
"8354",12242,""
"8355",12242,""
"8356",12242,""
"8357",12242,""
"8358",12242,""
"8359",12242,"XVII."
"8360",12242,""
"8361",12242,"WHO?"
"8362",12242,""
"8363",12242,"My friend must be a bird,"
"8364",12242,"    Because it flies!"
"8365",12242,"Mortal my friend must be,"
"8366",12242,"    Because it dies!"
"8367",12242,"Barbs has it, like a bee."
"8368",12242,"Ah, curious friend,"
"8369",12242,"    Thou puzzlest me!"
"8370",12242,""
"8371",12242,""
"8372",12242,""
"8373",12242,""
"8374",12242,""
"8375",12242,"XVIII."
"8376",12242,""
"8377",12242,"He touched me, so I live to know"
"8378",12242,"That such a day, permitted so,"
"8379",12242,"  I groped upon his breast."
"8380",12242,"It was a boundless place to me,"
"8381",12242,"And silenced, as the awful sea"
"8382",12242,"  Puts minor streams to rest."
"8383",12242,""
"8384",12242,"And now, I'm different from before,"
"8385",12242,"As if I breathed superior air,"
"8386",12242,"  Or brushed a royal gown;"
"8387",12242,"My feet, too, that had wandered so,"
"8388",12242,"My gypsy face transfigured now"
"8389",12242,"  To tenderer renown."
"8390",12242,""
"8391",12242,""
"8392",12242,""
"8393",12242,""
"8394",12242,""
"8395",12242,"XIX."
"8396",12242,""
"8397",12242,"DREAMS."
"8398",12242,""
"8399",12242,"Let me not mar that perfect dream"
"8400",12242,"  By an auroral stain,"
"8401",12242,"But so adjust my daily night"
"8402",12242,"  That it will come again."
"8403",12242,""
"8404",12242,""
"8405",12242,""
"8406",12242,""
"8407",12242,""
"8408",12242,"XX."
"8409",12242,""
"8410",12242,"NUMEN LUMEN."
"8411",12242,""
"8412",12242,"I live with him, I see his face;"
"8413",12242,"  I go no more away"
"8414",12242,"For visitor, or sundown;"
"8415",12242,"  Death's single privacy,"
"8416",12242,""
"8417",12242,"The only one forestalling mine,"
"8418",12242,"  And that by right that he"
"8419",12242,"Presents a claim invisible,"
"8420",12242,"  No wedlock granted me."
"8421",12242,""
"8422",12242,"I live with him, I hear his voice,"
"8423",12242,"  I stand alive to-day"
"8424",12242,"To witness to the certainty"
"8425",12242,"  Of immortality"
"8426",12242,""
"8427",12242,"Taught me by Time, -- the lower way,"
"8428",12242,"  Conviction every day, --"
"8429",12242,"That life like this is endless,"
"8430",12242,"  Be judgment what it may."
"8431",12242,""
"8432",12242,""
"8433",12242,""
"8434",12242,""
"8435",12242,""
"8436",12242,"XXI."
"8437",12242,""
"8438",12242,"LONGING."
"8439",12242,""
"8440",12242,"I envy seas whereon he rides,"
"8441",12242,"  I envy spokes of wheels"
"8442",12242,"Of chariots that him convey,"
"8443",12242,"  I envy speechless hills"
"8444",12242,""
"8445",12242,"That gaze upon his journey;"
"8446",12242,"  How easy all can see"
"8447",12242,"What is forbidden utterly"
"8448",12242,"  As heaven, unto me!"
"8449",12242,""
"8450",12242,"I envy nests of sparrows"
"8451",12242,"  That dot his distant eaves,"
"8452",12242,"The wealthy fly upon his pane,"
"8453",12242,"  The happy, happy leaves"
"8454",12242,""
"8455",12242,"That just abroad his window"
"8456",12242,"  Have summer's leave to be,"
"8457",12242,"The earrings of Pizarro"
"8458",12242,"  Could not obtain for me."
"8459",12242,""
"8460",12242,"I envy light that wakes him,"
"8461",12242,"  And bells that boldly ring"
"8462",12242,"To tell him it is noon abroad, --"
"8463",12242,"  Myself his noon could bring,"
"8464",12242,""
"8465",12242,"Yet interdict my blossom"
"8466",12242,"  And abrogate my bee,"
"8467",12242,"Lest noon in everlasting night"
"8468",12242,"  Drop Gabriel and me."
"8469",12242,""
"8470",12242,""
"8471",12242,""
"8472",12242,""
"8473",12242,""
"8474",12242,"XXII."
"8475",12242,""
"8476",12242,"WEDDED."
"8477",12242,""
"8478",12242,"A solemn thing it was, I said,"
"8479",12242,"  A woman white to be,"
"8480",12242,"And wear, if God should count me fit,"
"8481",12242,"  Her hallowed mystery."
"8482",12242,""
"8483",12242,"A timid thing to drop a life"
"8484",12242,"  Into the purple well,"
"8485",12242,"Too plummetless that it come back"
"8486",12242,"  Eternity until."
"8487",12242,""
"8488",12242,""
"8489",12242,""
"8490",12242,""
"8491",12242,""
"8492",12242,""
"8493",12242,""
"8494",12242,""
"8495",12242,""
"8496",12242,"III. NATURE."
"8497",12242,""
"8498",12242,""
"8499",12242,"I."
"8500",12242,""
"8501",12242,"NATURE'S CHANGES."
"8502",12242,""
"8503",12242,"The springtime's pallid landscape"
"8504",12242,"  Will glow like bright bouquet,"
"8505",12242,"Though drifted deep in parian"
"8506",12242,"  The village lies to-day."
"8507",12242,""
"8508",12242,"The lilacs, bending many a year,"
"8509",12242,"  With purple load will hang;"
"8510",12242,"The bees will not forget the tune"
"8511",12242,"  Their old forefathers sang."
"8512",12242,""
"8513",12242,"The rose will redden in the bog,"
"8514",12242,"  The aster on the hill"
"8515",12242,"Her everlasting fashion set,"
"8516",12242,"  And covenant gentians frill,"
"8517",12242,""
"8518",12242,"Till summer folds her miracle"
"8519",12242,"  As women do their gown,"
"8520",12242,"Or priests adjust the symbols"
"8521",12242,"  When sacrament is done."
"8522",12242,""
"8523",12242,""
"8524",12242,""
"8525",12242,""
"8526",12242,""
"8527",12242,"II."
"8528",12242,""
"8529",12242,"THE TULIP."
"8530",12242,""
"8531",12242,"She slept beneath a tree"
"8532",12242,"  Remembered but by me."
"8533",12242,"I touched her cradle mute;"
"8534",12242,"She recognized the foot,"
"8535",12242,"Put on her carmine suit, --"
"8536",12242,"  And see!"
"8537",12242,""
"8538",12242,""
"8539",12242,""
"8540",12242,""
"8541",12242,""
"8542",12242,"III."
"8543",12242,""
"8544",12242,"A light exists in spring"
"8545",12242,"  Not present on the year"
"8546",12242,"At any other period."
"8547",12242,"  When March is scarcely here"
"8548",12242,""
"8549",12242,"A color stands abroad"
"8550",12242,"  On solitary hills"
"8551",12242,"That science cannot overtake,"
"8552",12242,"  But human nature feels."
"8553",12242,""
"8554",12242,"It waits upon the lawn;"
"8555",12242,"  It shows the furthest tree"
"8556",12242,"Upon the furthest slope we know;"
"8557",12242,"  It almost speaks to me."
"8558",12242,""
"8559",12242,"Then, as horizons step,"
"8560",12242,"  Or noons report away,"
"8561",12242,"Without the formula of sound,"
"8562",12242,"  It passes, and we stay:"
"8563",12242,""
"8564",12242,"A quality of loss"
"8565",12242,"  Affecting our content,"
"8566",12242,"As trade had suddenly encroached"
"8567",12242,"  Upon a sacrament."
"8568",12242,""
"8569",12242,""
"8570",12242,""
"8571",12242,""
"8572",12242,""
"8573",12242,"IV."
"8574",12242,""
"8575",12242,"THE WAKING YEAR."
"8576",12242,""
"8577",12242,"A lady red upon the hill"
"8578",12242,"  Her annual secret keeps;"
"8579",12242,"A lady white within the field"
"8580",12242,"  In placid lily sleeps!"
"8581",12242,""
"8582",12242,"The tidy breezes with their brooms"
"8583",12242,"  Sweep vale, and hill, and tree!"
"8584",12242,"Prithee, my pretty housewives!"
"8585",12242,"  Who may expected be?"
"8586",12242,""
"8587",12242,"The neighbors do not yet suspect!"
"8588",12242,"  The woods exchange a smile --"
"8589",12242,"Orchard, and buttercup, and bird --"
"8590",12242,"  In such a little while!"
"8591",12242,""
"8592",12242,"And yet how still the landscape stands,"
"8593",12242,"  How nonchalant the wood,"
"8594",12242,"As if the resurrection"
"8595",12242,"  Were nothing very odd!"
"8596",12242,""
"8597",12242,""
"8598",12242,""
"8599",12242,""
"8600",12242,""
"8601",12242,"V."
"8602",12242,""
"8603",12242,"TO MARCH."
"8604",12242,""
"8605",12242,"Dear March, come in!"
"8606",12242,"How glad I am!"
"8607",12242,"I looked for you before."
"8608",12242,"Put down your hat --"
"8609",12242,"You must have walked --"
"8610",12242,"How out of breath you are!"
"8611",12242,"Dear March, how are you?"
"8612",12242,"And the rest?"
"8613",12242,"Did you leave Nature well?"
"8614",12242,"Oh, March, come right upstairs with me,"
"8615",12242,"I have so much to tell!"
"8616",12242,""
"8617",12242,"I got your letter, and the birds';"
"8618",12242,"The maples never knew"
"8619",12242,"That you were coming, -- I declare,"
"8620",12242,"How red their faces grew!"
"8621",12242,"But, March, forgive me --"
"8622",12242,"And all those hills"
"8623",12242,"You left for me to hue;"
"8624",12242,"There was no purple suitable,"
"8625",12242,"You took it all with you."
"8626",12242,""
"8627",12242,"Who knocks? That April!"
"8628",12242,"Lock the door!"
"8629",12242,"I will not be pursued!"
"8630",12242,"He stayed away a year, to call"
"8631",12242,"When I am occupied."
"8632",12242,"But trifles look so trivial"
"8633",12242,"As soon as you have come,"
"8634",12242,"That blame is just as dear as praise"
"8635",12242,"And praise as mere as blame."
"8636",12242,""
"8637",12242,""
"8638",12242,""
"8639",12242,""
"8640",12242,""
"8641",12242,"VI."
"8642",12242,""
"8643",12242,"MARCH."
"8644",12242,""
"8645",12242,"We like March, his shoes are purple,"
"8646",12242,"  He is new and high;"
"8647",12242,"Makes he mud for dog and peddler,"
"8648",12242,"  Makes he forest dry;"
"8649",12242,"Knows the adder's tongue his coming,"
"8650",12242,"  And begets her spot."
"8651",12242,"Stands the sun so close and mighty"
"8652",12242,"  That our minds are hot."
"8653",12242,"News is he of all the others;"
"8654",12242,"  Bold it were to die"
"8655",12242,"With the blue-birds buccaneering"
"8656",12242,"  On his British sky."
"8657",12242,""
"8658",12242,""
"8659",12242,""
"8660",12242,""
"8661",12242,"VII."
"8662",12242,""
"8663",12242,"DAWN."
"8664",12242,""
"8665",12242,"Not knowing when the dawn will come"
"8666",12242,"  I open every door;"
"8667",12242,"Or has it feathers like a bird,"
"8668",12242,"  Or billows like a shore?"
"8669",12242,""
"8670",12242,""
"8671",12242,""
"8672",12242,""
"8673",12242,""
"8674",12242,"VIII."
"8675",12242,""
"8676",12242,"A murmur in the trees to note,"
"8677",12242,"  Not loud enough for wind;"
"8678",12242,"A star not far enough to seek,"
"8679",12242,"  Nor near enough to find;"
"8680",12242,""
"8681",12242,"A long, long yellow on the lawn,"
"8682",12242,"  A hubbub as of feet;"
"8683",12242,"Not audible, as ours to us,"
"8684",12242,"  But dapperer, more sweet;"
"8685",12242,""
"8686",12242,"A hurrying home of little men"
"8687",12242,"  To houses unperceived, --"
"8688",12242,"All this, and more, if I should tell,"
"8689",12242,"  Would never be believed."
"8690",12242,""
"8691",12242,"Of robins in the trundle bed"
"8692",12242,"  How many I espy"
"8693",12242,"Whose nightgowns could not hide the wings,"
"8694",12242,"  Although I heard them try!"
"8695",12242,""
"8696",12242,"But then I promised ne'er to tell;"
"8697",12242,"  How could I break my word?"
"8698",12242,"So go your way and I'll go mine, --"
"8699",12242,"  No fear you'll miss the road."
"8700",12242,""
"8701",12242,""
"8702",12242,""
"8703",12242,""
"8704",12242,""
"8705",12242,"IX."
"8706",12242,""
"8707",12242,"Morning is the place for dew,"
"8708",12242,"  Corn is made at noon,"
"8709",12242,"After dinner light for flowers,"
"8710",12242,"  Dukes for setting sun!"
"8711",12242,""
"8712",12242,""
"8713",12242,""
"8714",12242,""
"8715",12242,""
"8716",12242,"X."
"8717",12242,""
"8718",12242,"To my quick ear the leaves conferred;"
"8719",12242,"  The bushes they were bells;"
"8720",12242,"I could not find a privacy"
"8721",12242,"  From Nature's sentinels."
"8722",12242,""
"8723",12242,"In cave if I presumed to hide,"
"8724",12242,"  The walls began to tell;"
"8725",12242,"Creation seemed a mighty crack"
"8726",12242,"  To make me visible."
"8727",12242,""
"8728",12242,""
"8729",12242,""
"8730",12242,""
"8731",12242,""
"8732",12242,"XI."
"8733",12242,""
"8734",12242,"A ROSE."
"8735",12242,""
"8736",12242,"A sepal, petal, and a thorn"
"8737",12242,"  Upon a common summer's morn,"
"8738",12242,"A flash of dew, a bee or two,"
"8739",12242,"A breeze"
"8740",12242,"A caper in the trees, --"
"8741",12242,"  And I'm a rose!"
"8742",12242,""
"8743",12242,""
"8744",12242,""
"8745",12242,""
"8746",12242,""
"8747",12242,"XII."
"8748",12242,""
"8749",12242,"High from the earth I heard a bird;"
"8750",12242,"  He trod upon the trees"
"8751",12242,"As he esteemed them trifles,"
"8752",12242,"  And then he spied a breeze,"
"8753",12242,"And situated softly"
"8754",12242,"  Upon a pile of wind"
"8755",12242,"Which in a perturbation"
"8756",12242,"  Nature had left behind."
"8757",12242,"A joyous-going fellow"
"8758",12242,"  I gathered from his talk,"
"8759",12242,"Which both of benediction"
"8760",12242,"  And badinage partook,"
"8761",12242,"Without apparent burden,"
"8762",12242,"  I learned, in leafy wood"
"8763",12242,"He was the faithful father"
"8764",12242,"  Of a dependent brood;"
"8765",12242,"And this untoward transport"
"8766",12242,"  His remedy for care, --"
"8767",12242,"A contrast to our respites."
"8768",12242,"  How different we are!"
"8769",12242,""
"8770",12242,""
"8771",12242,""
"8772",12242,""
"8773",12242,""
"8774",12242,"XIII."
"8775",12242,""
